full_text,sentimen
"@GlowTryz @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @Alie_Fahnoor @syahputra2019 @blontankpoer Dasar ga tau malu, bukannya mentingin rakyat malah mentingin keluarga. Inget Pak Lurah, tidak ada kekuasaan yang abadi",negatif
"@haliday0147 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @NyaiiBubu @tatakujiyati @berlianidris Ga ada untungnya bersama jokowi dan anak mkmk, karena wowo ga naik2 lagi surpenya, dasar ga tau malu",negatif
@democrazymedia awalnya gw pilih prabowo gibran tapi makin kesini makin dibikin ragu buat dukung paslon 02,negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @dewiirawan13 @B3doel___ @KurangGocap6 Ada yang mulai panik pemirsahhh,negatif
@GlowTryz @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @Gerindra @PDemokrat @psi_id @__LOVE_AG4EVER @ajengcute16__ @Uki23 Ada yang panik 2 putaran hehe. PDIP sebaiknya tegak lurus saja memenangkan Ganjar Mahfud,positif
"Survei Prabowo-Gibran Stagnan, Beathor: Jokowi Panik dan Halalkan Segala Cara https://t.co/uKaat9QddV",negatif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @puanmaharani_ri @PDI_Perjuangan @abby6mei @rojeoz @mimih6mei Justru gak masuk akal Bu Mega ngedukung Prabowo Gibran. Bu Mega marah sama SBY aja tahunan sampe sekrang blum akrab,negatif
"@Metro_TV saya percaya masih lebih banyak rakyat waras yg peduli negri negri ini,dan saya peracaya prabowo gibran akan kalah di 14-02-2024",negatif
@CNNIndonesia melihat debat kemaren saya jadi nyesel dukung prabowo gibran,negatif
"@Ilyasam80 @ganjarpranowo @mohmahfudmd Semoga keluarga Sri paku Buwono dari keraton Surakarta yg merupakan pendahulu dari keraton Yogyakarta  akan memilih jalan yg benar mendukung pasangan Prabowo -Gibran, tdk spt pilihan dari keluarga Hamengku Buwono dari keraton Yogyakarta !",positif
"Prabowo gibran telah membuat kita semua kecewa berat,lebih baik pilih ganjarmahfud aja",positif
@PreciosaKanti Tetap PRABOWO GIBRAN yang terbaik 🫰🫰🫰,positif
@iangalent1 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Etika mulu yg dibahas bosen gw tai,negatif
@Candra4smara Takut kalah ya… ini muncul 1 Gibaran bikin goncang semua nya😂😂😂😂. Semakin keliatan Prabowo Gibran yg pasti menang.,positif
Paslon Prabowo-Gibran Berpotensi Menang Pilpres 2024 Menurut Media Asing https://t.co/ogsUwrhMuR,positif
@tvOneNews Pokoknya kecewa berat sama prabowo gibran nyesel dlu gw pernah dukung paslon 02,negatif
@jokowi Percuma ngeteetnya tidak ada artinya kali..biar mau keluh kesah setinggi langit percuma kita sudah tidak di butuhkan suara kita lagi yang ada hanya Dia berpikir bagaimana caranya agar prabowo-gibran KALAH...Agar Demokrasi Negara ini baik lagi percayalah,negatif
"@kumparan Omong kosong Paslon no 2 makin kesini makin kesana. Maklum, Prabowo= anak haram reformasi, Gibran=anak haram konstitusi. Kesimpulannya: Paslon no 2 haram untuk dipilih",negatif
"Door to Door Sapa Rakyat Pantura, Relawan RUMI: Menangkan Prabowo-Gibran https://t.co/25pToJB74y #Pemilu",positif
"Pilih Capres yang Berpihak ke Anak Muda, Relawan Praka Deklarasi Dukung Prabowo-Gibran https://t.co/u36j0lFvNB #Pemilu",positif
TKN Prabowo-Gibran Imbau Masyarakat Gunakan Hak Suaranya di 14 Februari 2024 https://t.co/usNYNzXuyK #Pemilu,positif
@democrazymedia Dulu gw pilih prabowo gibran tapi makin kesini makin keliatan sifat buruk nya apalagi saat debat kemaren gibran memberi contoh politik yg menjijikkan,negatif
"@Dennysiregar7 Ya gak masalah, justru harus lebih semangat lagi, yuk jadikan SEKALI PUTARAN 🤘  14Feb24 datang ke TPS Coblos No.2 Prabowo Gibran ✌️",positif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Orang dongok yang pilih Gibran,negatif
@KompasTV Pak saya saranin jangan sepenuh hati dukung prabowo gibran nanti takut nya dibikin kecewa kya kita,negatif
"Pak @prabowo pak @jokowi Mas @gibran_tweet satu putaran aja udah,halal!!!",positif
"@BHauser Keren banget nih Kampanye Damai Bareng02 dari Pak Prabowo dan Mas Gibran, menunjukkan kematangan dan fokus pada visi-misi yang bermanfaat untuk rakyat. 👏",positif
@rindubeneran Kami yakin pilihan gua hanya pak prabowo gibran Kampanye Damai Bareng02,positif
Ketua TKN Rosan Roeslani mengucapkan terima kasih atas dukungan pengusaha bela bangsa yang mendeklarasikan dukungannya pada pasangan Prabowo-Gibran. #KinerjaBukanOmonOmon https://t.co/kiDornGUg3,positif
"@VIVAcoid gak lagi lagi deh buat pilih prabowo gibran, udah muak aku sama blunder dan gimmick paslon 02 kebanyakan pencitraan juga sekarang aku beralih pilih ganjar mahfud",negatif
TANAH DATAR Petjahh Petjaah All In Prabowo-Gibran!!!  #sumbar #limapuluhkota #prabowogibran2024 #prabowo #gibran #prabowopresiden2024 #konserindonesiamajusumbar #konserindonesiamaju #prabowopresiden #koalisiindonesiamaju https://t.co/uxBwHuvGba,positif
@AsyilaRiani Pasangan Prabowo - Gibran semakin solid dengan deklarasi dukungan dari Dewan Pimpinan Pusat Relawan Martabat! dekade08,positif
"negara kita dalam keadaan sekarang akan meningkat ekonominya bla bla bla', atau kau ingin dengar saya bicara apa adanya? katanya. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
Dia mengaku tak ingin berbicara yang manis-manis di depan publik. Prabowo lantas menyindir hal itu seperti 'ngalor ngidul'. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
"Pada kesempatan itu, Prabowo juga mengaku bahwa dirinya sering ditegur oleh elite-elite di ibu kota karena kasar saat berbicara. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",negatif
"Saudara-saudara, hampir semua survei mengatakan kita sudah satu putaran, tapi kita tidak boleh lengah, kita tidak boleh santai,"" ucapnya. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
"Lebih jauh, Prabowo mengklaim, berdasarkan hasil survei pihaknya akan menang satu putaran dalam Pilpres 2024. Kendati begitu, dia menegaskan, tak akan lengah. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",positif
"Katanya bocah cilik, ora ngerti opo-opo, masih ingusan, sorry ye. Ternyata tiap kali beliau muncul di debat, eh kita naik terus,"" ucapnya. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
Prabowo menyinggung bahwa Gibran kerap kali dianggap hanya seorang bocah yang tidak mengerti apa-apa. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,negatif
Prabowo awalnya menyebut tokoh-tokoh Koalisi Indonesia Maju merupakan yang terbaik. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
"Gibran Rakabuming Raka, bocah ingusan. Dia menyebut Gibran justru membuat elektabilitas kian meningkat setiap debat. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",negatif
"Prabowo: Gibran Katanya Bocah Ingusan, Ternyata Tiap Debat Kita Naik Terus #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran https://t.co/M6dh46fo8A",positif
"@AsyilaRiani Pertemuan Capres Prabowo Subianto dengan Uskup Agung Jakarta Ignatius Kardinal Suharyo dan KWI di Jalan Cut Meutia 10, Jakarta Pusat, berlangsung akrab. dekade08 Prabowo - Gibran",positif
@PartaiGolkar SALAM 4 JARI  adalah No 4 untuk GOLKAR  SALAM PRABOWO - GIBRAN....,positif
"Prabowo-Gibran Unggul Hampir Tiap Survei, Relawan Gibran ini Yakin Pilpres Cuma 1 Putaran https://t.co/fmnQVSGblv",positif
Gebyar Gemoy Prabowo-Gibran sepi pendukung. Yakin 1 putaran ?  Heheheehhehe....hebat nih bakal satu putaran. 🤣🤣🤣  https://t.co/AKMGt9vu1m,negatif
"Pilpres Sepertinya Cuma 1 Putaran Dimenangkan Prabowo-Gibran, itu Keyakinan Ketum RPGM Maulidan Isbar - Indonesia Berita https://t.co/6KKVqzGD6V",positif
"@AsyilaRiani Prabowo Subianto memberikan dukungan materiil kepada Wilfrida di Atambua, NTT. dekade08 Prabowo - Gibran",positif
karena berkomitmen melanjutkan dan menyempurnakan program kesejahteraan yang dimulai di era Presiden Joko Widodo. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
"@AsyilaRiani Keren banget, ya! Prabowo - Gibran bakal wujudin dana abadi pesantren. dekade08",positif
@AsyilaRiani Capres Nomor 2 Prabowo berkomitmen untuk memberikan contoh dalam berpolitik dengan cara yang santun dan damai. dekade08 Prabowo - Gibran,positif
"@HardinalEdi @ruhutsitompul Kalau Prabowo Gibran yang kalah, lebih banyak yang nangis lagi dan aku tertawa terbahak-bahak",negatif
"Saudara-saudara sekalian, saya sering ditegur oleh elite-elite Jakarta, 'Pak Prabowo kok ngomongnya kasar-kasar ya', aku ini mantan serdadu, ya ngomongnya kayak gitu,"" kata Prabowo. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
"Padahal, kata dia, performa Gibran saat debat membuat elektabilitas paslon terus meningkat. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",positif
"Dan anak muda kita Mas Gibran Rakabuming Raka, ucap Prabowo di hadapan pendukung. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
"Gibran Rakabuming Raka, bocah ingusan. Dia menyebut Gibran justru membuat elektabilitas kian meningkat setiap debat. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",positif
"Prabowo: Gibran Katanya Bocah Ingusan, Ternyata Tiap Debat Kita Naik Terus #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran https://t.co/bJgtr4rGOf",positif
@BHauser Semoga Sukses untuk Pak Prabowo - Gibran dan menjaga suasana kampanye yang damai dan fokus pada visi - misi adalah langkah positif. Kampanye Damai Bareng02,positif
"Prabowo Subianto Terima Dukungan Massa di Subang, Deklarasi Prabowo Gibran Dilangsungkan. #idncitizen #promedia https://t.co/B2ykERBHVe",positif
"Sementara, pengemudi bajaj asal Jakarta Utara bernama Muhamad Suhada mengatakan dirinya mendukung Prabowo-Gibran #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran",positif
OIKN Bantah Klaim Boy Thohir Investor IKN Dukung Prabowo-Gibran - SINDOnews Ekbis https://t.co/Zdlz2VIU4l #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,positif
"Harapan saya mudah-mudahan Prabowo-Gibran harus menang dan memberikan keadilan bagi orang bawah,"" kata Ajun dalam keterangan tertulis, Minggu (28/1/2024). #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
paslon nomor urut 2 itu mampu menghadirkan keadilan dan kesejahteraan untuk masyarakat Indonesia. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
Seorang pengemudi bajaj bernama Ajun mengaku mendukung Prabowo-Gibran karena yakin #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
Kedatangan mereka untuk menyampaikan dukungan kepada Calon Presiden dan Calon Wakil Presiden nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka di Pilpres 2024. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran,positif
"Deklarasi Dukungan, Rombongan Pengemudi Bajaj Datangi Kediaman Prabowo #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran https://t.co/127cBlKXHz",positif
@rindubeneran indonesia siap mendukung prabowo gibran dalam memenangkan pilpres 2024 kita Satukan barisan Kampanye Damai Bareng02,positif
@AsyilaRiani Dewan Pimpinan Pusat Relawan Martabat resmi deklarasikan dukungan untuk pasangan Prabowo - Gibran. dekade08,positif
"Kau lihat itu, tokoh-tokoh yang ada di koalisi kami. Pak Airlangga, Menko Perekonomian, berapa kali jadi menteri. #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran""",positif
"Prabowo: Gibran Katanya Bocah Ingusan, Ternyata Tiap Debat Kita Naik Terus #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo-Gibran https://t.co/QJHdqnwYQQ",positif
@Ndons_Back @prabowo @gibran_tweet @prabowogibran2 @bengkeldodo @Bank_Joee_ @BANGSAygSUJUD @are_inismyname @florieliciouss @P4P4B0W0_2024 @seeksixsuck Boong nya kelewatannnnnnn Knapa mesti lari ke Yordania... Boongnya kelewatan..  Mudah2an banyak yg menjadi pinter. Karena bajernya 02 kebanyakan asal omon2...  🤪🤟🤟🤟🤪,negatif
@NoviFajarWibawa @TeddGus @mohmahfudmd @ganjarpranowo Bener banget nih bener² di buat kecewa sama pasangan  prabowo gibran  padahal dulu saya sangat mendukungnya namun setelah melihat debat kemarin saya lebih memilih untuk mendukung pasangan GAMA,negatif
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Amin aja dulu!,negatif
"@budimandjatmiko @prabowo @gibran_tweet Mahfud MD hanya shock aja dengan apa yg terjadi dlm debat, dia tdk siap mental kalah aja, efeknya ya itu, membangun isu dan opini ngelantur dech😝😝",positif
@adearmando61 Sangat sangat setuju bang Ade 👍👍 salam satu putaran utk P Prabowo Gibran ✌️✌️♥️♥️,positif
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Lembayung071 @hurryKoRn @SinthaS5 Semangat Prabowo Gibran pasti menang 1 putaran,positif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @ignasbowo @99propaganda @BungkusTukang Masih yakin pilih 02???,negatif
@03__nakula Segigih apapun anda berjuang pemenangnya tetap Prabowo Gibran,positif
@1HandeDelisii @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Franken_blues @ApriliaLin @Atikah2010 Saya pribadi berharap Prabowo dan Mas Gibran menang 1 putaran,positif
"@halleluhellyeah Bang, akuin aja napa, lu sbnrnya dukung prabowo nya doang kan? Gibran dengan segala kecurangan dan nepotisme nya pasti buat lu gak sreg kan? Moral compass lu lurus gua liat, pasti lu gk suka ngeliat kecurangan.",negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @BANGSAygSUJUD @Ndons_Back @Lembayung071 Sekarang ga percaya lagi dengan survey. Bisa di bayar,positif
@haliday0147 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @syahputra2019 @blontankpoer @yosephrosario_ Tetap teguh pilih AMIN,positif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @cagubnyinyir2 @xquitavee @masgibran2024 Semangat terus pak Prabowo,positif
"@GlowTryz @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @AlmaghribiS @pro_prabowo08 @Alie_Fahnoor Silahkan prabowo menang, yg jelas posisi saya ada di pihak Anies Baswedan",negatif
@GlowTryz @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @blontankpoer @BangWin04 @minietweets Swing voters pasti akan pilih Prabowo Gibran,positif
"@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Lima8Satu @OppungTp @are_inismyname Mau elektabilitas 02 90 persen juga gpp, gw akan tetap setia sama AMIN",negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @alextham878 @mimih6mei @sydneyzw Udah ketebak alur culas 02. Kalah debat &gt  bagi2 bansos &gt  byr buzzer untuk nangis &gt  bayar lembaga sure pay,negatif
"@haliday0147 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @StefanAntonio__ @04_zainal @S4fitr1HS Apapun yang terjadi, menaikkah hasil sure pay adalah jalan ninja Gibran dan kroco kroconya. Mending pilih 01 atau kalau ga 03",negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @alextham878 @mimih6mei @sydneyzw Torang gasss nomor 2,positif
"@nikkoilham Gw aja denger prabowo/ gibran pidato cuma bisa 10 menit doang, ini ada orang dengan sadar malah milih 02, fix kalo gak stunting ya autism sih 😌",negatif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Lima8Satu @OppungTp @are_inismyname Prabowo Gbiran akan menang yess,positif
"@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @cagubnyinyir2 @xquitavee @masgibran2024 Sebenarnya hasil survey real, 02 anjlok makanya pak lurah sampai turun tangan. Insha Allah AMIN menang… rakyat menang",negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @MarahIchsan @KingTuk17an @sjahtie Kok bisa ya orang2 pada milih 02? Dari debat aja kalah telak,negatif
@1HandeDelisii @Gerindra @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @__LOVE_AG4EVER @Ndons_Back Survey 02 itu sumbernya lembaga survey kebun singkong tapi tumbuhnya jagung,negatif
@haliday0147 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @syahputra2019 @blontankpoer @yosephrosario_ Bu mega pasti oke ngedukung Paslon nomor 2,positif
"@ggggggfrf3 @Gerindra @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @cocolatetwo @Alie_Fahnoor @susyrizky Logika aja, orang yang rekam jejak dan prestasi ga keliatan, modal jogad joged doank kok hasilnya besar?sementara AMIN yang mengajak dialog dan banyak prestasinya malah rendah. Kita buktikan saja saat pemilu nanti, gak usah giring2 opini masyarakat",negatif
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @OppungTp @Hasbil_Lbs @Uki23 Kalau ternyata hasil suapa prabowo di putaran pertama ga sampai 45 persen lebih berarti lembaga surveynya dibayar dan jangan percaya lagi sama lembaga survei itu,positif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @ignasbowo @99propaganda @BungkusTukang Semoga rekonsiliasi segera terwujud,positif
@1HandeDelisii @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @rojeoz @cagubnyinyir2 @99propaganda Lembaga2 survey yang ngomong elektabilitas AMIN jauh di bawah Prabowo harus ditandain.,positif
@gvfftj @PeluruT76850 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @kurawa @alextham878 @03__nakula Gw siap menangin Prabowo Gibran,positif
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Meledak 01 https://t.co/JsZVWNfQQe,positif
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @mapplecrush @ImamWM @yosephrosario_ Ya udah tinggal joged joged aja lagi… gak usah capek capek lagi debat, kampanye, dan gak usah capek lagi bikin opini nyebarin hasil survey setingan",negatif
@GlowTryz @SahabatSaber @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @dika_maxelyou @proclaro_lover @florieliciouss Kalau Jokowi rujuk dengan PDIP tandanya ialah kemenangan mutlak paslon nomor urut 2,positif
@PartaiSocmed Luar Biasa.....PRABOWO-GIBRAN SATU PUTARAN MENUJU INDONESIA EMAS.,positif
"@Fahrihamzah Kelitan sekali ente @Fahrihamzah dukungan ente ke pak @prabowo sama @gibran_tweet tidak dari hati, sepertinya ente @Fahrihamzah masih dendam sama pak @jokowi yaa…🤣",positif
@1HandeDelisii @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Leonita_Lestari @WajahPribumi22 @matadorisback Insha Allah Anis apapun narasi yang engkau bikin,negatif
@haliday0147 @SahabatSaber @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @ayundhaqh @PraEquilibrium @CherylTanzil Bu Mega orangnya realisitis. Realistis itu kalau bersama nomor urut 2,positif
Prabowo-Gibran Tegaskan Pentingnya Fasilitas Kesehatan Jadi Benteng Pertahanan Nasional - Prokal - https://t.co/jo2lFqIXcx https://t.co/fhXdaljSt4 #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,positif
"@gvfftj @ofSxhee @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri Daripada bersama Ganjar – Mahfud yang elektabilitasnya nyungsep banget, mending ke Prabowo – Gibran",positif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 kalau sampe satu putaran lu dan para buzzerRp mau makan dari mana?,negatif
@GlowTryz @YRadianto @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri Pada waktunya Megawati akan ngedukung Prabowo-Gibran,positif
@DS_yantie @gibran_tweet Orang goblok gk usah komen mbak,negatif
"@haliday0147 @win_ardie @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @jennigerindra @G0mb4k @pgc_indonesia Ga usah malu malu, Pak Prabowo pasti akan membuka tangan untuk dukungan yang datang, apalagi dari teman lamanya",positif
"@AlibArselan3 @BMultinovic Prabowo mungkin sengaja begini supaya rakyat paham jangan pilih dia,  kalau pilih dia percuma karena Gibran yang jadi presiden. Anda berpikiran sama tidak dengan saya?",negatif
"@gvfftj @BungkusTukang @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Heraloebss @ignasbowo @Next_PS08 Aku yakin dengan dukungan PDIP, Prabowo Gibran makin Berjaya",positif
@GwynxAsh @Ilyasam80 @TaufikDamas @mohmahfudmd @jokowi @prabowo @gibran_tweet @ganjarpranowo @PDI_Perjuangan @puanmaharani_ri @blontankpoer @R_min80 Koalisi dengan PDIP akan menyebabkan kemenangan Prabowo Gibran 1 putaran,positif
@GwynxAsh @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Lima8Satu @OppungTp @are_inismyname Gibran mestinya bersyukur pada PDIP yang telah menaikkan namanya. Bukannya malah khianat. Sekarang nangis2 minta tolong sang ayah karena elektabilitas asline jeblok. Sang ayah pun mulai pdkt sama Bu Mega. Muka mau ditaruh di mana?,negatif
@gvfftj @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @alextham878 @mimih6mei @sydneyzw Salam 3 jari. Kalau sudah merasa menang ngapain panik sampai jkw turun rayu2 Bu Mega?,negatif
@GirlBieberJ @pengen6packss @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @chaterine_lie27 @dewiirawan13 @BungkusTukang Hilal kemenangan Prabowo Gibran makin terlihat,positif
@GlowTryz @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @blontankpoer @BangWin04 @minietweets Bautku survei2 sekarang sudah gak relevan buat jadi tolak ukur milih pemimpin. Pilihlah pakek rekam jejak. Dari semua paslon yang paling kompeten hanya Ganjar-Mahfud,negatif
"@gorunbiraz3 @Minietweets_ @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @tatakujiyati @berlianidris @ArieMutyara Makin semangat mendukung nomor 2, oke kita gas",positif
"@WaktunyaIDMaju Gibran itu jadi cawapres hanya karena anak presiden aja, dan Prabowo mengharapkan dukungan dari bapaknya yang presiden. Lain dari itu tidak ada. Apalagi mengharapkan keahlian dan kemampuan, wah jauh sekali.",negatif
@griselruiz88 @jari_droid @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @itswincha @maniskucayang @Kanjeng2022 Paslong nomor urut 2 sudah jelas akan menang 1 putaran,positif
"@1HandeDelisii @Gerindra @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @__LOVE_AG4EVER @Ndons_Back Ya udah kalau klaimmu benar langsung aja di lantik 02 biar langsung kerja, sembako naik BBM naik juga gpp",negatif
@GirlBieberJ @MarahIchsan @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @mulanbilqis @B3doel___ @terbucinz Untuk Indonesia yang lebih baik cukup menangin Prabowo-Gibran 1 putaran,positif
"@ggggggfrf3 @Gerindra @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @cocolatetwo @Alie_Fahnoor @susyrizky Aneh banget deh, padahal Pak Ganjar dan Pak Mahfud sudah ngejelasin visi misi yang baik dan penuh dengan gagasan, masa masih ketinggalan sama 02?",negatif
@gorunbiraz3 @Jayabay19479190 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @STresnowati1 @BlackPole_ @willona_007 InsyaAllah Mas Gibran akan jadi wapres dan Pak Prabowo jadi presidennya,positif
"@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @OppungTp @Hasbil_Lbs @Uki23 Ga akan mungkin PDIP dukung Prabowo-Gibran,, yg ada pendukung 02 mengalihkan dukungan ke 03",negatif
@griselruiz88 @mileorphile @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @wantahgdn__ @RickyKardjono @Widyarenee Bu Mega akan kerahkan kekuatan untuk ngedukung Prabowo – Gibran,positif
