full_text,sentimen
lepas poin visimisi kampanye semua paslon plusminus ada aku pilih karna srek aja gatahu adem aja kalo liat mas jiwa jadi tenang liat senyum ikhlas gus mau nyinyir monggo,positif
vs putar 2 harap anies asal masuk putar 2 insha allah wujud,positif
astaga bayar brp lu bang kok jahat banget sih tega ngerusak poster amp,positif
elo milik kata gimana asa elo nya peleset jadi kata contoh rais dijadiin rais sesuai dgn akhlak elo wk wk wk,positif
doa lolos senayan biar jadi oposisi aaammiin,positif
tidak curang saya yakin mayoritas rakyat indonesia benarbenar ingin ubah pundak,positif
jangan lelah juang pa jangan gentar caci hujat lawaninsayaa allohalloh meridhoi pa pa menang pilpres 2024,positif
salut kpada kalian kom saling isi lengkap moga allah swt mudah jadi pimpin negeri,positif
rakyat indonesia butuh pimpin gus tenang cerdas,positif
begini kudu juang adil perata siap dukung,positif
allah menang allah kami busa hidup lebih baik seperti sekarang pimpin jokowi hudup sangat susaaaaaaaaaaaaaaah kali,positif
insayaa allah menang sudah banyak takut cara rusak gambar,positif
iya aku yakin no 01 menang satu putar insaallah menang,positif
siap bangsemoga baswedan iskandar presiden republik indonesia wakil presiden republik indonesia,positif
beda banget deh sama sikap wowo kok kejam gitu hasilnyata kerja oke banget mas desak anies anak muda subianto,positif
elo akidah kata sakral buat rasa sayaukur allah azza wajalla dgn pongah nya elo kelompok elo peleset jadi elo beril kurang akhlak paham,positif
harus lolos kesenayan jadi imbang oposisi eksekutif saya doa,negatif
ready kaos baru am1n anies imin baswedan cak imin anies baswedan wakanda no more indonesia forever milu 2024 menang link beli komentar,positif
hayu semua pilih anies cak imin dah emang paling bener milih,positif
adminin aja dulu,positif
rakyat indonesia satu munajat orang2 munafik usak tatanan bangsa di buat sibuk dgn kezoliman mrk sendiri moga amp gus keluarga team nas seluruh dukung beliau seluruh indonesia dapat lindung darinyaaamiin,positif
tetap teguhpada diri saya bahwa anies gus imin pegang jalan amanah kelola negara dengan baik aman sejahtera maju aamiin no 1 rasayaid baswedan iskandar,positif
pilih alt 1 alt 2 alt 3 golput,positif
baswedan iskandar no 1,positif
cek baju kaos pragi gama baju cotton combed harga rp95000 dapat shopee sekarang,positif
no 1 moga menang 2024insayaaallah,positif
assalamualaikum ikan semangat bisa ajak lain pilih,positif
assalamualaikum usul bisa kunjung ntt tepat kabupaten malaka daerah batas timor lestemotamasinkami dukung tolong pingin ubah di ntt hidup damping sangat harmonisdi malaka,positif
rakyat aceh bukan keledai pasti aceh 100,positif
luar biasa sekali,positif
emng luar biasa,positif
he he sewot soal dana kampanye bravo,positif
pimpin ubah indonesia mandiri sejahtera,positif
dapat sah aku keluarga 2x pilih untuk tahun 2024 pilih dan no 1,positif
he he aku keluarga pilih no 1,positif
santun santuy politik riang gembira awok awok awok saya keluarga 2x pilih untuk tahun 2024 pilih no 1,positif
kalau survey nya palin bawah dukung biasa biasa tuh kalian jago kalian survey nya tinggi kalian kayak orang bakar jenggot,positif
kembali jalan benar sama,positif
insayaallah menang satu putar,positif
sangat harap menangindonesia sangat rugi apabila beliau gagal pilih jadi presiden ri,positif
gara2 orang cerdas artis dangdut kurang laku milu sekarang malu lihat tolol kalo joget sedang datang akademisi aktivis kampus,positif
ayo dukung presiden indonesia tahun 2024,positif
per detik saya nyata sepenuh hati dukung juang gera indonesia sama sekian,positif
allah menang biar rakyat hidup enggak sengsara kayak sekarang,positif
kampanye aja penuh inovasi kreatifkreatif kalau sempat jadi presidenwakil presiden moga allah menang,positif
anak muda all in,positif
moga allah selalu lindung aamiin,positif
wong kelas gusdur khianat ambisi ikn wong mental penghianat wan jem bt bin baswedan khianat sama cak micin bin iskandar khianat gus dur cocok duo penghianat,positif
indonesiaguyup otak dengkul logis begini 48 30 22 maju pg amp gm kata am 7ke pg am 15 gm 48755 301545 pg duduk m aja,negatif
indonesiaguyup otak dengkul logis begini 48 30 22 maju pg amp gm kata am 5 pg am 12 gm 485 53 301747 pg duduk m aja,negatif
hukum cepat urus jangan nanti bantu hukum gratis menang,negatif
tetap baik 2amp 3 satu komplot penuh dg tipu daya,positif
harap umat islam pimpin negara dengan baikdan tega amar maruf nahi mungkartempatkan segala pada tempatnyadan seluruh kabinetwajib duduk ulama semua dalam bongkar semua segala korupsidan lindung hak rakyat,positif
kalau ba baswedan ba iskandar menang usah kenal ba baswedan dunia aamiin,positif
rakyat tahu mana baik pimpin indonesia insayaa allah menang,positif
ketua lpp dpc pkb kota malang sama ibu hikmah bafaqih tani putri baswedan serta putri gus iskandar momen jadi sarana kenal pkb kota malang hamdan zoelva beberapa hari lalu juga guna kaos sama nomer 1 paten,positif
sama nasdempkspkbummat jiwa nasionalis demokratis adil sosial bangkit bangsa maslahat ummat,positif
anies indonesia sip aja dulu lebih baik itu pilih moga sukses lagu kereeeen abis,positif
gus yahya dzolim depan publik bukan akhlak contoh rasulullah gus sbg warga nu baik perlu lbh sering silaturahim amp dtg haul guru besar nu amp tdk dtg saat penting politik salut tetap objektif amp rendah hati,positif
bismillahirrahmanirrahim terus kencang ikhtiar kalian tetap terus juang nilainilai benar bumi pertiwi iniinsayaa allah tetep istiqomah tegak lurus pilih no 1 moga bawa berkah aamiin,positif
bagus sih amis iskandar,positif
subhanallah moga menang buat baswedan iskandar presiden republik indonesia wakil presiden republik indonesiannnnn,positif
doa kan menang buat baswedan iskandar presiden republik indonesia wakil presiden republik indonesia,positif
satu putar,positif
mantap sekali gagas sama,positif
kalong nih luurrdkandang no1,positif
bodoh pelihara kan stand for jangan lebay lah cari salah hadap dengan jantan kalau kalian memang jantan,positif
aamiin insayaaallah presiden wapres ri 2024,positif
tekad sudah bulat hati sudah mantap untuk ikut ijtima ulama arah habaib dukung menang paslon nmr 1 baswedan iskandar insayaa allah selamat dunia akhirat,positif
les pis sing guyub milih,positif
smg sampe tgl 14 pebruari 2024 coblos penghitungn duara psangn ttp unggul menang mutlak aamiin aamiin aamiin,positif
milenial cerdas fokus no 1,positif
insayaaallah presiden wapres ri 2024 aamiin rabbal alamiin,positif
wong tentram bukan aamiin arti kabul,positif
ngga bahaya tah solo malam bung tadi kalong panjang massa nya 10km 2024 anies jadi presiden kalau ngga curang no 1 coblos hari rabu 14 februari 2024 in sayaaa allah,positif
pilih tadi eh malah ngambil calon wakil satu dosa bener inget dan keluarga yaitu khianat guru sendiri gusdur ambil alih pkb tendang diri pkb masuk gusdur,positif
allah jadi pimpin negara hamba,negatif
trimakasih gus imin atas ucap selamat natalsemoga semangat natal tahun beri damai amp sehat utama buat amp amp lihat lantik jadi presiden 2024,positif
allah jadi pimpin negeri hamba,negatif
capres 02 saya yakin hafal alfatihah pilih cerdas saya sangat yakin pilih,positif
makin banyak massa sudah dukung pilih nomor urut satu capres cawapres bpk rasid baswedan bpk iskandar insayaaa allah menang satu putar aamiin,positif
baswedan iskandar allah hendak jadi president wakil urus faktor penting ekonomi tahan negara insayaak allah akan mohon allah lalu doa tulis allah jadi anda pimpin sikap rahman rahim mkn,positif
indonesia agam agama butuh pimpin nasional nanti jadi presiden netral non muslim non muslim di intimidasi kalo misal iya yaudah perang sama manusia jadi butuh pimpin besar tolerasinya,positif
ambil ama peranowo 97 juta sisa 200 juta menang jitu baswedan iskandar tinggal usap usap kumis jenggot doang ikn kita lihat pondasi puing puing doang alhamdulillah kalau memang begitu tentu tuhan,negatif
pilih nomor urut satu pasang capres cawapres bpk rasid baswedan bpk iskandar presiden wakil presiden periode thn 20242029 insayaaa allah adil makmur sejahtera cukup seluruh rakyat indonesia,positif
jawa barat dukung udah bosantermasuk dan teman2 se komplek,positif
alhamdulillah rakyat makin buka hati insayaaallah berkah,positif
maju sama amp bawa tema ubah,positif
dari plosok desa ingin ubah moga ba menang mutlak jateng rawan ba murni bayar siap menang jeneng sama gus matursembahnuhun,positif
cak imin payah tp semangat bismilah alfatehah rasayaid baswedan iskandar presiden ri 1 aamiin,positif
bismillah smg pasngn menang aamiin,positif
debat perdana cawapres mau pilih sispa,positif
bagaimana langkah gus naik peringkat indonesia sgie cak imin terus terang sgie nggak paham sgie apa now,positif
capres cawapres idola,positif
muda tak 30an cermin anak muda indonesia,positif
slepet kan gus,positif
gus sabar,positif
nderek gus e,positif
makin yakin makin mantab no 1 pkssolid menang,positif
menang,positif
alhamdulilah insayaa allah presiden ri 20242029 baswedan wakil presiden rinya iskandar,positif
menang satu putar,positif
mantap gus bangun adil,positif
slepet aja gus slepet nomic 2024,positif
,positif
pasang baswedan gus iskandar serius pikir bangun desa dana desa 5 miliar jadi target gasss pulllll,positif
jawab generasi muda butuh modal usaha program 2024,positif
program tawar pasang generasi muda,positif
ekonomi baik,positif
klo timnas paslon 1 beneran bikin video nylepet timnasnya emg keren,positif
ingat sekali gus dulu sempat ikut resmi potong tumpeng ikn gimana konsisten dulu dukung sekarang nggak dukung jadi wakil usung tema ubah,positif
kan visi misi capres cawapres 2024,negatif
kan visi misi capres cawapres 2024,positif
uner cung sini di cekokin buat all in sama ortunya,positif
kan program2 capres cawapres 2024,positif
tema memang bgt luar hukum ham memang lemah bukti bagus debat juga jelek debat depan ada uu sayaarat capres cawapres pernah jadi kepala daerah gub,positif
mantap gus batu jawab tanya kepalon 2 strategi bangun infrastruktur daerah beban apbdapbn mas soal jawab shgga tanya oleh p mas blum kena jawbannya,negatif
desak slepet ambyar dlm semalem,positif
moga jadi presiden,positif
kalau pasang jadi presiden wakil presiden periode 20242028 dana desa naik 5 milyar per desa per tahun amiinn,positif
sesi pertama dua debat cawapres mas lihat siap kerja cocok damping wakil presiden mirip sama bawa isu ubah alam seperti perlu sempat pimpin,positif
desa makmur indonesia maju dana desa 5 m yes nomor 1pemimpin indonesia,negatif
debat calon wakil presiden gus imin sampai apa harus pasang slepet,positif
aja gus nomic 2024,positif
semangat gusimin,positif
kasus kpk emang nya engga calon bersih,positif
moga menang,negatif
liat wawancara pre debat cawapres memang pasang cocok sama sama tukang obat,positif
antar thomas lembong bukan sp jk,positif
moga daftar di pilpres datang,positif
semangat sehat selalu bpk baswedan bpk rawan warga serang aamiin aamiin,positif
moga si farlindi undang dlm lantik bpk bpk nantisebagai presiden wkl presiden ri,positif
kira bakal gembos suara paslon pilpres nomer 2 demo gelar saya yakin putar dua adala,positif
cocok bib pa memang cocok jadi wapres masih muda lulus pesantren habis pintar pilih pimpin agam kaya pa pa,positif
mulai takut segala cara dia jegal ayo saudara bantu doa kita mudah dapat pimpin amanah ayo doa allah menjabah doa pimpin adil,positif
insayaa allah jadi pimpin indonesia 2024 terima kasih pks tetap konsisten amanah dukung,positif
sih lo ngebacot banyak pilih gw nyari orang pinter ri 1,positif
pks menang presiden,positif
heran jgn sllu mcri celah sulit mcri celah orang baik sprti pk pintar bijaksana brpadadikan tinggi wawas luas tata bahasa baik benar sopan santun kurang apa lgi baswedan iskandar no 1 tdk d kalah kan,positif
manusia bisa usaha allah tentu moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
mahasiswa harus hanya debat capres harus yakin keluarga sanak saudara pilih milu datang,positif
karo gak kudu sak domisi seh,positif
satu putar minimal 58,positif
jokowi maruf memang nama jadi nama nya maksa,positif
giat riyadhoh bi khotmil quran selamat amp menang pilpres 2024,positif
o7 debat iser milih amp isa milih,positif
bismillah apa oceh g ngaruh krn kmi yqn capres baik d antra baik msa depn indonesia smg psngn menang menang menang aamiin,positif
the next presiden 20242029 ba baswedan iskandar insayaaallah alhamdullilah,positif
gue rasa sbg capres semua janjikrn tdk tahan dri capres klo sdh buat semua sdh gubernur menhan menko dpr rakabuming walkot semua sdh krjposting blunder,positif
makin banyak dukung,positif
ditindaklanjuti lebih lagi sukses dukung,positif
pilpres 2024 ikut 3 paslon 4 paslon sich tahu saya 3 calon tp kok 1 paslon jg kampanye sptnya urut paslon 01 02 03 04 atikoh alam,positif
emang pasang saling isi antara dua ubah,positif
smg semuay akn waqtuy aamiin smg allah takdir menang menang menang mutlak aamiin,positif
milik tv oon kan aburizal bakri mantan tum golkarmakanya yusuf kalla mantan tum golkar dukung iskandar untuk milu 2024itulah beda dua mantan ke thn golkar,positif
saya keluarga pilih no 1,positif
keren saya keluarga 2x pilih untuk tahun pilih no 1 aja,positif
fitnah trs sampe mmpuus trmksh sdh fitnah psngn smg dengn fitnahanmuu psngn ridho dn smg orang yag kau fitnah alloh ankt drajaty mnjdi pimpin bangsa indonesia ri 1 aamiin smg no urut 01 menang mutlak aamiin,positif
soal sinar bangettt banyak takut saing,positif
oleh 393 persen raup 167 persen 153 persen suara subianto,positif
oleh 393 persen raup 167 persen 153 persen suara subianto,negatif
kalau pasang singkat jadi emange salah salah kalau doa jawab qobbul,negatif
lah jadi tolol orang nalar nya ya lah,positif
segitunya otak teror ma dalam sholat inget pasang kasihan kayak dah paranoid malah obsesi,positif
gen z yuk bareng2 menang pks banten menang 2024 pilih pks,negatif
subhanalloh masayaaa alloh sungguh luar biasa sipatmuu saya waajiib pilih bpk enkaulh masa depan indonesia smg alloh swt memberikn mudah lancar kemenangn mutlak khusus untk pasngn smg alloh ridho ani aamiin qobul gusti,positif
baroakalloh pasang baswedan iskandar,positif
iya bang fahri doa satu putar karena masuk putar 2,positif
kalian aja aneh buat rusuh masa kata d bawa 2 ibadah ucap d ganti qobul kalian bikin heboh nambah 2hin gak ngaruh fahri doa amp sholat ucap aja aamiin bukan lucu kau bang,positif
ubah buah niscaya ubah kita gaung ubah kita laku bila indonesia adil makmur sejahtera pilih pks banten menang 2024 pilih pks,positif
pangan murah kerja gampang sehat mudah gagas pks yuuk menang pks pks banten menang 2024 pilih pks,positif
ente aja konslet ga bedain mana aaamiiiin unt doa mana singkat,negatif
singkat amuh,positif
masayaarakat sulasawesi tengah janji allah awal suara paslon no 1 baswedan iskandar desa pesan seluruh masayaarakat untuk awal pilih 2024 desa masing,positif
tahu engkau pilih dukung orang jadi pimpin kau tahu orang lebih layak jadi pimpin engkau masuk penghianat tanya nya mana lebih pantas jadi pasang presiden apa,positif
sekularga dukung ba hj baswedan gus,positif
semangat doa moga allah swt selalu beri lancar,positif
saat caprescawapres baik amiinn yra,positif
zulhas menyeret2 simbol agama lo gerah sbg singkat lo jadi odgj politik ah paska makan duren medan,positif
fahri hamzahsalah satu politis paling stres bila pimpin indonesia,positif
lho jgn politisasi sgama doa tutup dgn jadi pada semua agamasantay sajarejeki singkat,positif
klu jadi presiden mesti kom wapresnya mau tambah kalur jln tol jalut becak,positif
sabar nak yakin terus perintah 2024 lebih baik martabat,positif
kelompok sendiri bikin ributudh jelas sm aamiin bedakenapa soal aamiin kabul mohon udah jelas beda takut sendiri ribut sendiriawokawokwok,positif
betul singkat kalo 2 lain misal pragib ada unsur kata konteks nama paslon,positif
baik presiden multifungsi multitalenta,positif
bilang cuma booming x aja nyata saja cara kalo sejarah mau pihak l gara2 zulhas orang seluruh negari tahu sekarang kalo akronim gemoy langsung hilang abis debat kpu,positif
singkat aamiin istajib na biasa pke sholat scara arti bda antra aamiin klian aja yng sngja main ranah gilir da tum bcandain lafadz aamiin sama 2 jari tahiyat klian sbuk buat cebokin kn tolol,positif
ngak takut ngak punya jabat sudah tiga kali calon diri jadi capres hambur uang mu jelas rakyat ubah pilih insayaaaallah,positif
orang cerdas pilih,positif
eh nyuk singkat kalo bego jangan ngajak2 lo,positif
larang apa ri larang gitu alas apa kan akronim kau tegur zulhas sudah leceh shalat klo mau menjilatjangan jilat bodoh itu semenjak kau gabung mukidikau error,positif
ya kok snda takut sekali dg hanya pendek memang tanda2 buat menang sdh nam makanya semua pada takut,positif
aku santri ngga ndukung rabbal al,positif
salam ubah akal sehat orang cerdas waras pilih,negatif
sbg aktivis politis senior banding kasaeng shrs nya jelas beda dgn aamiin dlm sholat tulis sj sdh beda malah buat lelucon di politisir endas etik,positif
smg menang aamiin penghinat kabur meninggalkn itulh pengkhinat sesungguhy orang waras cerdas akal pilih capres kualitas dn ada padaa pasngn prcyalh,positif
bismillah smg pasngn alloh takdir menang mutlak dmi indonesia jauh lbih baik lbih maju dn berkeadiln smg menang aamiin,positif
alfatihah aamiin ayo pintar,positif
awal anmu mereka pandai main asa umat islam langsung jadi,positif
yahh betul pas kan singkat mempolitisir kamu sendiri kubu kamumau ganti apa biar sholat gak kata gw usul deh gimana kalau ganti samsul kamu tuju,positif
aamiin smg semua akn waqtuy aamiin smg psngn alloh ridhoi menang mutlak d propinsi aamiin,positif
baru kampanye berapa bulan janji abrek paslon manusia tengah dewa kirakira beliau paham kalau janji bakal hisab ya,positif
orang pimpin punya takdir jalan cerita atas pimpin sendiri semangat sehat selalu bpk baswedan bpk mahasiswa para rawan,positif
kalau lihat tulis beliau orang sangat erti manfaat untuk serang harap serang turun elektabilitas lawan politik masa iya orang menyalahgunakan kata disalahin,positif
kampanye harap alloh menang jadi lucu kata semua ada niat saat nyebut niat baik sah amiin amiin niat moga menang itu sah,positif
anies baswedan moga ter qobbul hendak kan aja dulu,positif
semangat sehat selalu bpk baswedan bpk mahasiswa para rawan,positif
alhamdulillahyakin menang rakyat rindu ubah,positif
lah insayaa allah menang 1 putar,positif
mbuwujuk seh mek abis segitu nak sidoarjo nutup jalan serame iku panggung tngah jalan ga bayar biaya ramai biaya polisi cok hoax hahaha,positif
bismillah presiden 2024,positif
rakyat biasa lihat indonesia maju segani dunia amat korban partai nasdem ingin jadi partai besar nyapres seperti giur teknis visi misi buat tetap lanjuntukan tuju indonesia maju indonesia emas,positif
kata kick andi baswedan bahaya sekali no no yesss,positif
udah junjunganya silah naik angkot krl jakarta hari,negatif
alhamdulillah moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
calon presiden kok kayak gitu kalau tidak dukung ba baswedan ba iskandar rugi besar indonesia depan aamiin,positif
fakta sedang terjdi damping desaklu tdk dukung 2024 putus kontraksang malu skali kakak,positif
sorry ye aku pilih amp,positif
jangan pilih pimpin bengistdk beradabtdk etika pilih,positif
smg alloh takdir no urut 01 menang mutlak aamiin smg semua akn waqtuy aamiin,positif
heu heu heu kalau dukung amp mah bebas kalau soal begini,positif
emang sama nyuruh langsung paling jg caleg partai dukung lokala emang seluruh indonesia begitu,positif
kk saya pst coblos waaaajib huukumy kl pngn indonesia lbih baik n maju dn adil smg menang menang menang d propinsi aamiin,positif
rakyat tahu kok mana munafik mana jujur bismillahirrahmanirrahim satu tekat satu pilih akalsehat 2024 wakanda no more indonesia forever rasayaid baswedan iskandar presiden ri 8 aamiin,positif
bismillah smg pasang alloh swt ridhoi kemenangn mutlak 1 putar indonesia lbih baik aamiin smg semuy akn muhaimn waqtuy aamiin,positif
saya salah cuma satu pilih cawapresnya dukung pks dukung nu bisa satu,positif
rasayaid baswedan iskandar presiden ri 1 aamiin god bless,negatif
salam ubah,positif
mas prof mas mas ajak kan pernah kuliah dosen sana,positif
pikir orang2 cerdas smg semua akn padaa waqtuy smg menang mutlak,positif
gak suka krn sering jebak putus politis tp suka politikus ulung mau gk mau masuk politik usia muda ttp eks sekarang,positif
tdak ikut dua junjung tinggi sama rakyat,positif
dulu aku pernah dukung sekarang aku ubah adil ku harap,positif
wah nyata poin hilang ta integritas ijtima ulama poin mana,positif
huhu mah tetep,positif
sanya paslon agung agung bahkan benar salah atur konstitusisemoga masayaarakat sadar baik indonesia,positif
harus nu simpatisan fpi,positif
numuhammadiyahfpi ormas2 laenpksnasdempkbrakyat indonesia insayaaallah menanglop u,positif
yu guysss pilih anies baswedan dah emang paling bener milih,positif
poko semua pilih anies baswedan dah emang paling bener milih tuju,positif
poko hayu semua pilih anies baswedan dah emang paling bener milih lurr,positif
gerak sama tuk indonesia,positif
hayu semua pilih anies dah emang paling bener milih pimpin udah bukti kerja,positif
saya keluarga 2x pilih untuk tahun 2024 pilih no 1 krn politik riang gembira santuy santun awok awok awok tdk suka dgn politik dinasti,positif
politik riang gembira santuy santun awok awok awok aku keluarga pilih no 1 aja tdk pilih calon,positif
saya keluarga besar juang biar handai tolan seluruh sanak famili pilih no 1,positif
saya keluarga besar pilih no 1,positif
penuh arti sangat erti subhanallahya allah jadi jadi pimpin aamiin,positif
hayu semua pilih anies baswedan dah emang paling bener milih gasskeun,negatif
awowkwok,positif
baru akurat pantas naik prosentasinya sekarang era orang butuh ubah,positif
siapa yng merarang jdi pimpin rakyat butuh pimpin,positif
barokaalloh moga alloh swt kabul meridhoi jadi presiden amanah presiden ri gus iskandar,positif
sama rasayaid baswedan amp iskandar ingat 14 februari 2024 nomor satu 1,positif
pilih orang cerdas waras,positif
menghianati menghianati dukung dulu gibrn menghianati bu megawati menghianati gusdur baru oke,positif
astaghfirullah moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,negatif
wahai rakyat indonesia kita sama bangkit untuk tuju indonesia adil makmur dn sejahtera bersam bpk rb dn bpk iskandar dn coblos pilpres no 01,positif
insayaa allah ntb tetap,positif
aman pilih jelas rekam jejak visi misi ubah logis indonesia lebih baik,positif
insayaa allah daja jelas konsep ubah indonesia lebih baik,positif
ubah lanjut kan kondisi ini lanjut perintah ini,positif
izin nanya tim punya cyber backup kpu hitung cepat nnti percuma rakyat menaru harap buat sama di seleweng rezim sekarang kusa loh,positif
siapa semua,positif
tahu sifat watak asli rakyat indonesia pindah haluan dukung 1,positif
yaa allah amanah nahkoda bangsa kepada ba ba rasayaid baswedan iskandar cita2 juang merdeka bangsa dapat wujud merdeka adil seluruh rakyat indonesiacontoh kecil,positif
allah ilah balas rezeki berkah kpada orang2 ikhlas bantu menang aamiin,positif
kita kom pilih no 1 pasang amp,positif
tetap,positif
rundown giat capres ri nomor urut 1 kota lubuk linggau salah satu kota sambut datang capres ri nomor urut 1 baswedan calon wakil presiden iskandar penuh antusiasme kota lubuk linggau,positif
saya keluarga 2x pilih eh eh kolam yah 2024 pilih no 1 aja,positif
smoga ms ridho dngn fitnah mu wahai orang jahat smg orang kau fitnah d ankt drajaty mnjdi ri 1 presiden indonesia lbih maju aamiin bismillah smg alloh takdirkn pasngn menang mutlak aamiin,positif
mantap prinsip pimpin nkri inti ubah segalanyabukan infrastruktur sj bangun lewat tikus dr luar negri jd huni ikn rempang perut oligarki,positif
doa untuk bpk bpk inshaa allah capres cawapres 20242029menuju ubah,positif
sukses a min tetap sukses,positif
moga sllu dlm sehaf walafiat untuk juang pimpin nkridan smg allah subhanabu taala meridhoi nya aamiin yaa robbal aalamiin,positif
perbedaan2 terlalu signifikan tengkar sekarang baik satu sekarang adil maju sejahtera adab martabat kita songsong lalu menang telak 2024,positif
baliho copot langgar atur pasang sekitar masjid,positif
siap capres cawapres pilih 2024 1 2 pagi 3 gama jangan golput indonesia gantung pilih untuk 5 thn depan,negatif
sungguh sak kita pilih presiden indonesia indonesia butuh ubah maju sejahtera tara,positif
bissmillah doa knmudah2an amp jadi pimpin d reda allah swt mudah2 doa d kabul kn allah swt yarabal al,positif
moga allah subhanahu eataallah meridhoi usaha pilih presiden ri istiqomah janji aamiin,positif
dukung klo pilih tetap no 1 siap menang semangat,positif
raup 167 persen 153 persen suara subianto,positif
debat sesi dua besok jadwal calon wakil presiden jadi gak mungkin nyerang e dp 0 tampil gus,negatif
cucu pahlawan nasional muhammadiyah cicit pahlawan nasional nu mu nu asli dukung lebih mampu akhlak punya banding paslon,positif
saat satu tuju ubah pilih pati jawa tengah,positif
ceramah memang sudh punya preferensi politik susah buat fair dr sudut pandang nu kok bsa2 nya lebh baik dr,positif
klo nama politik identitas,negatif
tahu ga konteks zetsu putih wahai adek kecil penyepong,negatif
yakin sama,negatif
indonesia segani kancah internasional sama 2024,positif
alhamdulillah smg semua akn waqtuy smg menang menang menang smg alloh ridho hendak pasngn 01 menang mutlak aamiin qobuuul qobuul qobuul,positif
moga pilpres jalan jurdil ba baswedan ba iskandar pimpin ri 24 29 adil sosial seluruh rakyat indonesia aamiin,positif
muda2 dgn doa ini allah swt mengijabai doa untuk pk dn gus jadi pimpin indonesia thn 2024,positif
partai demokrat partai tak punya prinsip banci baperan ahy gak laku dorong dorong hitung politik ahy gak ndongkrak suara sp hebat detik detik kritis pilih presiden 2024 2029,positif
ape kate elu ga ngaruh buat gue guetetep pilih et komplit,positif
akhir pekan hingga jelang tgl 14 februari 2024 kami terus komitmen gerak menang gus baswedan pasang presiden wakil presiden,positif
pasang nomor urut satu bpk rasid baswedan amp bpk iskandar jadi presiden wakil presiden periode thn 2024 2029 bantu sosial bansos saat sudah terima nanti bansos kita terima tingkat baik terima,positif
khabar gembira pasangam calon presiden,positif
dulu militan banget dukung wowo gara2 ogah bet pilih jokowi skrng ogah milih wowo gare2 khianat dukung pilpres skrng sudah mantabb pilih,positif
sakit halu denial memang parah coi wakil dong orang nu latar belakang santri lepet,positif
insayaa allah menang 1 putar,positif
tetap percaya tepat pimpin indinesia 510 tahun depan insayaa allah menang 1 putar,positif
ngaku politis katrokgak faham politik dinamis proses jd cawapres electbls naik rakyat lebih percaya pada sudirman s pks democrot akibat napsu besar suara kurang tp sok paling tentu arah koalisi ahirnya cm jd partai gelandang arah,positif
yakin r1 tahun 2024 jika pilih tolonng perhati guru honorer indonesia angkat p3k semua nnnnnnnnnn juara wakil guru honorer all in mendudukung pa gus,positif
kaos coblos tetap baswedan iskandar,positif
milu tahun saya dukung pasang baswedan iskandar,positif
selamat datang presiden ba wapres bpk sosok pasang pimpin tegas cerdass bijaksana rendah hati aku selalu dukung doa harap untuk kalian,positif
masayaa allah kangen efpei bangkit siap2 tempat2 maksiat diacak2 preman2 beking placuran digebukin dan pnghina2 islam bakal dihajar2 sweeping tuntut scara hukum bawa polisi sabar smoga menang insayaa allah aa,positif
smg menang mutlak 1 putar khusus pasangn 01 pasangn smg alloh ridho aamiin smg hasil survei dn hasil pemunugutn suara bnr2 no urut 01 menang mutlak d propinsi aamiin,positif
balad jubir desa cerah indonesia 2024,positif
rakyat cerdas pilih pa bukan pimpin struk tua bangkai,positif
keren saya keluarga 2x pilih untuk tahun 2024 pilih no 1,positif
yuks menang,positif
moga jadi baik balad jubir desa,positif
paling keren pk pintar soleh agama hebat jdi imam jdi khatib pokok komplit lah pemimimpin harap bangsa,positif
1 juta jubir desa sama amp,positif
ubah indonesia,positif
gak perlu survey rumit rumit ke gr an aja 2019 menang bodoh gak perjuangkanmalah gak kuat jadi oposisi sekarang gerbong ret punya lokomotif baru sekalipun punya gerbong jokowigerbong megawati ogah,positif
yuk jadi jubir desa menang,positif
sukses balad menang satu putar,positif
bakri hading luar biasa gus iskandar sosok pimpin baik untuk maju bangsa indonesia maju terus pantang mundur pasang serasi,positif
jadi bagi gera perubahn,positif
insayaaallah bawa berkahmas gus,positif
kalian bingung pilih ujung golput mending pilih nomer 4 aja deh,positif
siap kawal presiden 2024,positif
kang zainul insha allah menang mutlak aceh amiinn yra,positif
siap sama,positif
ubah sama kan indonesia,positif
jadi jubir 2024,positif
baris rawan desa balad siap jadi jubir desa,positif
presiden wakil presiden ri tahun 2024 yuk jadi,positif
masayaa allah makin yakin dukung,positif
tahun 2024 cari pimpin bukan cari bayi sehat nomer satu pilih paling tepat,positif
menang sama,positif
siap kan gus baswedan ri 01,positif
jubir desa sambung lidah desa desa lebih tahu elektoralnya cakep,positif
pasang amanah sukses selalu,positif
gas pol milu damai sama 3 capres menang pasang 01 rasayaid baswedan abdul iskandar,positif
mantap semangat pasti menang,positif
pasang ideal dwitunggal insayaaallah sama beliau bawa berkah bangsa negara,positif
ayo rapat baris koman menang pasang serasi paham agama agama nasionalisme bisa pisah ada agama ada nasionalisme dua pimpin hebat cerdas lugas tanggung jawab ayo dukung jadi presiden berkah,positif
siap jadi jubir,positif
mantap presiden 2024,positif
jubir desa ubah sama 2024,positif
sukarelawan 1 juta jubir desa balad jubir desa,positif
